traffic,precip,temp_f,day,mo,year,hr,min
4.975,0.508,28.61111111111111,2,5,2018,14,55
5.433333333,0.508,28.61111111111111,2,5,2018,15,55
5.641666667,0.508,28.61111111111111,2,5,2018,17,0
6.641666667,0.508,28.61111111111111,2,5,2018,18,0
6.366666667,0.508,28.61111111111111,2,5,2018,19,0
5.541666667,0.508,28.61111111111111,2,5,2018,20,5
4.725,0.508,28.61111111111111,2,5,2018,21,5
3.683333333,0.508,28.61111111111111,2,5,2018,22,5
1.866666667,0.508,28.61111111111111,2,5,2018,23,5
1.741666667,2.3368,29.27777777777778,3,5,2018,0,15
1.35,2.3368,29.27777777777778,3,5,2018,1,15
1.858333333,2.3368,29.27777777777778,3,5,2018,2,20
1.566666667,2.3368,29.27777777777778,3,5,2018,3,20
1.291666667,2.3368,29.27777777777778,3,5,2018,4,20
1.458333333,2.3368,29.27777777777778,3,5,2018,5,20
2.375,2.3368,29.27777777777778,3,5,2018,6,20
4.933333333,2.3368,29.27777777777778,3,5,2018,7,20
6.225,2.3368,29.27777777777778,3,5,2018,8,20
5.641666667,2.3368,29.27777777777778,3,5,2018,9,20
4.833333333,2.3368,29.27777777777778,3,5,2018,10,25
5.066666667,2.3368,29.27777777777778,3,5,2018,11,40
5.558333333,2.3368,29.27777777777778,3,5,2018,12,45
5.491666667,2.3368,29.27777777777778,3,5,2018,13,45
5.758333333,2.3368,29.27777777777778,3,5,2018,14,50
5.883333333,2.3368,29.27777777777778,3,5,2018,15,55
6.191666667,2.3368,29.27777777777778,3,5,2018,16,55
7.141666667,2.3368,29.27777777777778,3,5,2018,17,55
7.041666667,2.3368,29.27777777777778,3,5,2018,18,55
6.425,2.3368,29.27777777777778,3,5,2018,19,55
5.241666667,2.3368,29.27777777777778,3,5,2018,20,55
4.158333333,2.3368,29.27777777777778,3,5,2018,21,55
2.425,2.3368,29.27777777777778,3,5,2018,22,55
1.783333333,2.3368,29.27777777777778,3,5,2018,23,55
1.408333333,2.3114,30.0,4,6,2018,1,0
1.241666667,2.3114,30.0,4,6,2018,2,5
1.191666667,2.3114,30.0,4,6,2018,3,5
1.341666667,2.3114,30.0,4,6,2018,4,5
1.25,2.3114,30.0,4,6,2018,5,5
2.058333333,2.3114,30.0,4,6,2018,6,5
4.166666667,2.3114,30.0,4,6,2018,7,5
6.208333333,2.3114,30.0,4,6,2018,8,10
5.691666667,2.3114,30.0,4,6,2018,9,10
5.233333333,2.3114,30.0,4,6,2018,10,10
5.8,2.3114,30.0,4,6,2018,11,10
5.566666667,2.3114,30.0,4,6,2018,12,10
5.075,2.3114,30.0,4,6,2018,13,10
4.908333333,2.3114,30.0,4,6,2018,14,10
5.3,2.3114,30.0,4,6,2018,15,10
5.383333333,2.3114,30.0,4,6,2018,16,10
6.041666667,2.3114,30.0,4,6,2018,17,15
7.183333333,2.3114,30.0,4,6,2018,18,20
6.8,2.3114,30.0,4,6,2018,19,20
5.775,2.3114,30.0,4,6,2018,20,30
4.858333333,2.3114,30.0,4,6,2018,21,35
3.4,2.3114,30.0,4,6,2018,22,35
1.75,2.3114,30.0,4,6,2018,23,35
1.466666667,0.2286,29.77777777777778,5,6,2018,0,35
1.258333333,0.2286,29.77777777777778,5,6,2018,1,40
1.55,0.2286,29.77777777777778,5,6,2018,2,40
1.375,0.2286,29.77777777777778,5,6,2018,3,45
1.316666667,0.2286,29.77777777777778,5,6,2018,4,50
1.666666667,0.2286,29.77777777777778,5,6,2018,5,50
1.975,0.2286,29.77777777777778,5,6,2018,6,55
2.983333333,0.2286,29.77777777777778,5,6,2018,8,0
4.066666667,0.2286,29.77777777777778,5,6,2018,9,0
4.95,0.2286,29.77777777777778,5,6,2018,10,0
5.45,0.2286,29.77777777777778,5,6,2018,11,5
5.741666667,0.2286,29.77777777777778,5,6,2018,12,5
6.166666667,0.2286,29.77777777777778,5,6,2018,13,5
5.908333333,0.2286,29.77777777777778,5,6,2018,14,5
5.675,0.2286,29.77777777777778,5,6,2018,15,5
5.491666667,0.2286,29.77777777777778,5,6,2018,16,5
5.483333333,0.2286,29.77777777777778,5,6,2018,17,5
6.458333333,0.2286,29.77777777777778,5,6,2018,18,5
6.425,0.2286,29.77777777777778,5,6,2018,19,5
5.666666667,0.2286,29.77777777777778,5,6,2018,20,5
4.791666667,0.2286,29.77777777777778,5,6,2018,21,15
3.833333333,0.2286,29.77777777777778,5,6,2018,22,15
1.583333333,0.2286,29.77777777777778,5,6,2018,23,15
1.333333333,0.0,31.11111111111111,6,6,2018,0,15
1.441666667,0.0,31.11111111111111,6,6,2018,1,20
1.325,0.0,31.11111111111111,6,6,2018,2,25
0.941666667,0.0,31.11111111111111,6,6,2018,3,25
1.025,0.0,31.11111111111111,6,6,2018,4,25
1.291666667,0.0,31.11111111111111,6,6,2018,5,25
1.533333333,0.0,31.11111111111111,6,6,2018,6,25
1.808333333,0.0,31.11111111111111,6,6,2018,7,30
2.466666667,0.0,31.11111111111111,6,6,2018,8,30
3.266666667,0.0,31.11111111111111,6,6,2018,9,30
3.85,0.0,31.11111111111111,6,6,2018,10,40
4.341666667,0.0,31.11111111111111,6,6,2018,11,50
4.833333333,0.0,31.11111111111111,6,6,2018,12,50
4.883333333,0.0,31.11111111111111,6,6,2018,13,50
4.708333333,0.0,31.11111111111111,6,6,2018,14,50
4.558333333,0.0,31.11111111111111,6,6,2018,15,50
4.766666667,0.0,31.11111111111111,6,6,2018,16,50
5.25,0.0,31.11111111111111,6,6,2018,17,50
4.958333333,0.0,31.11111111111111,6,6,2018,18,50
4.591666667,0.0,31.11111111111111,6,6,2018,19,50
4.258333333,0.0,31.11111111111111,6,6,2018,20,50
3.583333333,0.0,31.11111111111111,6,6,2018,21,50
2.033333333,0.0,31.11111111111111,6,6,2018,22,50
1.616666667,0.0,31.11111111111111,6,6,2018,23,50
1.241666667,0.0,30.72222222222222,0,6,2018,0,55
1.158333333,0.0,30.72222222222222,0,6,2018,2,0
1.316666667,0.0,30.72222222222222,0,6,2018,3,0
1.05,0.0,30.72222222222222,0,6,2018,4,0
1.0,0.0,30.72222222222222,0,6,2018,5,0
2.066666667,0.0,30.72222222222222,0,6,2018,6,5
4.541666667,0.0,30.72222222222222,0,6,2018,7,10
6.608333333,0.0,30.72222222222222,0,6,2018,8,10
6.1,0.0,30.72222222222222,0,6,2018,9,10
5.475,0.0,30.72222222222222,0,6,2018,10,15
5.05,0.0,30.72222222222222,0,6,2018,11,15
4.85,0.0,30.72222222222222,0,6,2018,12,30
4.475,0.0,30.72222222222222,0,6,2018,13,30
4.583333333,0.0,30.72222222222222,0,6,2018,14,30
4.808333333,0.0,30.72222222222222,0,6,2018,15,30
5.225,0.0,30.72222222222222,0,6,2018,16,35
5.791666667,0.0,30.72222222222222,0,6,2018,17,35
6.566666667,0.0,30.72222222222222,0,6,2018,18,40
6.133333333,0.0,30.72222222222222,0,6,2018,19,40
5.1,0.0,30.72222222222222,0,6,2018,20,40
3.9,0.0,30.72222222222222,0,6,2018,21,40
2.333333333,0.0,30.72222222222222,0,6,2018,22,45
1.633333333,0.0,30.72222222222222,0,6,2018,23,45
1.575,0.0,30.944444444444443,1,6,2018,0,45
1.366666667,0.0,30.944444444444443,1,6,2018,1,50
1.516666667,0.0,30.944444444444443,1,6,2018,2,50
1.6,0.0,30.944444444444443,1,6,2018,3,50
1.425,0.0,30.944444444444443,1,6,2018,4,55
1.791666667,0.0,30.944444444444443,1,6,2018,5,55
4.075,0.0,30.944444444444443,1,6,2018,7,0
6.333333333,0.0,30.944444444444443,1,6,2018,8,0
6.141666667,0.0,30.944444444444443,1,6,2018,9,0
5.433333333,0.0,30.944444444444443,1,6,2018,10,5
5.533333333,0.0,30.944444444444443,1,6,2018,11,5
5.091666667,0.0,30.944444444444443,1,6,2018,12,5
5.041666667,0.0,30.944444444444443,1,6,2018,13,5
4.75,0.0,30.944444444444443,1,6,2018,14,10
4.925,0.0,30.944444444444443,1,6,2018,15,10
5.316666667,0.0,30.944444444444443,1,6,2018,16,10
5.8,0.0,30.944444444444443,1,6,2018,17,10
6.716666667,0.0,30.944444444444443,1,6,2018,18,10
6.366666667,0.0,30.944444444444443,1,6,2018,19,15
5.383333333,0.0,30.944444444444443,1,6,2018,20,15
4.716666667,0.0,30.944444444444443,1,6,2018,21,15
3.408333333,0.0,30.944444444444443,1,6,2018,22,15
1.85,0.0,30.944444444444443,1,6,2018,23,15
1.55,0.508,29.944444444444443,2,6,2018,0,15
1.525,0.508,29.944444444444443,2,6,2018,1,20
1.6,0.508,29.944444444444443,2,6,2018,2,20
1.608333333,0.508,29.944444444444443,2,6,2018,3,20
1.391666667,0.508,29.944444444444443,2,6,2018,4,20
1.45,0.508,29.944444444444443,2,6,2018,5,20
2.475,0.508,29.944444444444443,2,6,2018,6,20
5.0,0.508,29.944444444444443,2,6,2018,7,20
6.283333333,0.508,29.944444444444443,2,6,2018,8,20
5.566666667,0.508,29.944444444444443,2,6,2018,9,20
5.125,0.508,29.944444444444443,2,6,2018,10,20
5.15,0.508,29.944444444444443,2,6,2018,11,20
5.033333333,0.508,29.944444444444443,2,6,2018,12,20
4.583333333,0.508,29.944444444444443,2,6,2018,13,20
4.583333333,0.508,29.944444444444443,2,6,2018,14,20
5.016666667,0.508,29.944444444444443,2,6,2018,15,20
6.233333333,0.508,29.944444444444443,2,6,2018,16,20
6.775,0.508,29.944444444444443,2,6,2018,17,20
7.233333333,0.508,29.944444444444443,2,6,2018,18,25
6.216666667,0.508,29.944444444444443,2,6,2018,19,35
5.033333333,0.508,29.944444444444443,2,6,2018,20,35
4.275,0.508,29.944444444444443,2,6,2018,21,35
2.533333333,0.508,29.944444444444443,2,6,2018,22,45
1.666666667,0.508,29.944444444444443,2,6,2018,23,50
1.8,0.050800000000000005,29.5,3,6,2018,0,55
1.875,0.050800000000000005,29.5,3,6,2018,2,0
1.866666667,0.050800000000000005,29.5,3,6,2018,3,5
1.808333333,0.050800000000000005,29.5,3,6,2018,4,10
1.275,0.050800000000000005,29.5,3,6,2018,5,10
2.183333333,0.050800000000000005,29.5,3,6,2018,6,10
4.483333333,0.050800000000000005,29.5,3,6,2018,7,10
6.483333333,0.050800000000000005,29.5,3,6,2018,8,15
5.833333333,0.050800000000000005,29.5,3,6,2018,9,15
5.183333333,0.050800000000000005,29.5,3,6,2018,10,15
5.125,0.050800000000000005,29.5,3,6,2018,11,20
5.266666667,0.050800000000000005,29.5,3,6,2018,12,20
4.7,0.050800000000000005,29.5,3,6,2018,13,20
4.408333333,0.050800000000000005,29.5,3,6,2018,14,30
4.816666667,0.050800000000000005,29.5,3,6,2018,15,30
5.258333333,0.050800000000000005,29.5,3,6,2018,16,40
6.066666667,0.050800000000000005,29.5,3,6,2018,17,40
6.35,0.050800000000000005,29.5,3,6,2018,18,45
5.608333333,0.050800000000000005,29.5,3,6,2018,19,50
4.541666667,0.050800000000000005,29.5,3,6,2018,20,50
3.958333333,0.050800000000000005,29.5,3,6,2018,21,55
1.966666667,0.050800000000000005,29.5,3,6,2018,23,5
1.675,0.050800000000000005,29.11111111111111,4,6,2018,0,5
1.45,0.050800000000000005,29.11111111111111,4,6,2018,1,5
1.658333333,0.050800000000000005,29.11111111111111,4,6,2018,2,10
1.4,0.050800000000000005,29.11111111111111,4,6,2018,3,15
1.583333333,0.050800000000000005,29.11111111111111,4,6,2018,4,15
1.233333333,0.050800000000000005,29.11111111111111,4,6,2018,5,15
2.258333333,0.050800000000000005,29.11111111111111,4,6,2018,6,15
4.633333333,0.050800000000000005,29.11111111111111,4,6,2018,7,15
6.208333333,0.050800000000000005,29.11111111111111,4,6,2018,8,15
5.45,0.050800000000000005,29.11111111111111,4,6,2018,9,15
5.133333333,0.050800000000000005,29.11111111111111,4,6,2018,10,15
5.425,0.050800000000000005,29.11111111111111,4,6,2018,11,15
5.425,0.050800000000000005,29.11111111111111,4,6,2018,12,15
5.183333333,0.050800000000000005,29.11111111111111,4,6,2018,13,20
5.258333333,0.050800000000000005,29.11111111111111,4,6,2018,14,20
5.375,0.050800000000000005,29.11111111111111,4,6,2018,15,25
5.741666667,0.050800000000000005,29.11111111111111,4,6,2018,16,25
6.175,0.050800000000000005,29.11111111111111,4,6,2018,17,30
6.858333333,0.050800000000000005,29.11111111111111,4,6,2018,18,30
6.458333333,0.050800000000000005,29.11111111111111,4,6,2018,19,30
5.683333333,0.050800000000000005,29.11111111111111,4,6,2018,20,35
4.675,0.050800000000000005,29.11111111111111,4,6,2018,21,35
3.125,0.050800000000000005,29.11111111111111,4,6,2018,22,35
1.575,0.050800000000000005,29.11111111111111,4,6,2018,23,40
1.608333333,1.0413999999999999,28.388888888888886,5,6,2018,0,45
1.316666667,1.0413999999999999,28.388888888888886,5,6,2018,1,50
1.5,1.0413999999999999,28.388888888888886,5,6,2018,2,50
0.966666667,1.0413999999999999,28.388888888888886,5,6,2018,3,55
1.183333333,1.0413999999999999,28.388888888888886,5,6,2018,4,55
1.866666667,1.0413999999999999,28.388888888888886,5,6,2018,5,55
2.1,1.0413999999999999,28.388888888888886,5,6,2018,6,55
2.95,1.0413999999999999,28.388888888888886,5,6,2018,7,55
3.925,1.0413999999999999,28.388888888888886,5,6,2018,8,55
5.5,1.0413999999999999,28.388888888888886,5,6,2018,9,55
6.183333333,1.0413999999999999,28.388888888888886,5,6,2018,10,55
5.933333333,1.0413999999999999,28.388888888888886,5,6,2018,12,0
5.958333333,1.0413999999999999,28.388888888888886,5,6,2018,13,5
5.683333333,1.0413999999999999,28.388888888888886,5,6,2018,14,10
5.3,1.0413999999999999,28.388888888888886,5,6,2018,15,15
5.225,1.0413999999999999,28.388888888888886,5,6,2018,16,15
5.316666667,1.0413999999999999,28.388888888888886,5,6,2018,17,15
5.983333333,1.0413999999999999,28.388888888888886,5,6,2018,18,20
5.258333333,1.0413999999999999,28.388888888888886,5,6,2018,19,25
4.166666667,1.0413999999999999,28.388888888888886,5,6,2018,20,25
4.075,1.0413999999999999,28.388888888888886,5,6,2018,21,25
2.958333333,1.0413999999999999,28.388888888888886,5,6,2018,22,25
1.358333333,1.0413999999999999,28.388888888888886,5,6,2018,23,25
1.358333333,0.508,29.27777777777778,6,6,2018,0,30
1.491666667,0.508,29.27777777777778,6,6,2018,1,40
1.225,0.508,29.27777777777778,6,6,2018,2,40
1.141666667,0.508,29.27777777777778,6,6,2018,3,45
1.291666667,0.508,29.27777777777778,6,6,2018,4,45
1.675,0.508,29.27777777777778,6,6,2018,5,45
1.633333333,0.508,29.27777777777778,6,6,2018,6,45
2.025,0.508,29.27777777777778,6,6,2018,7,45
2.7,0.508,29.27777777777778,6,6,2018,8,55
3.241666667,0.508,29.27777777777778,6,6,2018,9,55
3.866666667,0.508,29.27777777777778,6,6,2018,10,55
4.116666667,0.508,29.27777777777778,6,6,2018,11,55
4.35,0.508,29.27777777777778,6,6,2018,12,55
4.425,0.508,29.27777777777778,6,6,2018,13,55
4.433333333,0.508,29.27777777777778,6,6,2018,14,55
5.016666667,0.508,29.27777777777778,6,6,2018,15,55
5.225,0.508,29.27777777777778,6,6,2018,16,55
5.841666667,0.508,29.27777777777778,6,6,2018,17,55
5.091666667,0.508,29.27777777777778,6,6,2018,18,55
4.5,0.508,29.27777777777778,6,6,2018,19,55
3.941666667,0.508,29.27777777777778,6,6,2018,21,5
3.258333333,0.508,29.27777777777778,6,6,2018,22,10
1.441666667,0.508,29.27777777777778,6,6,2018,23,10
1.341666667,0.0,30.22222222222222,0,6,2018,0,10
1.308333333,0.0,30.22222222222222,0,6,2018,1,15
1.216666667,0.0,30.22222222222222,0,6,2018,2,15
1.1,0.0,30.22222222222222,0,6,2018,3,15
1.083333333,0.0,30.22222222222222,0,6,2018,4,25
1.7,0.0,30.22222222222222,0,6,2018,5,25
2.633333333,0.0,30.22222222222222,0,6,2018,6,25
5.55,0.0,30.22222222222222,0,6,2018,7,25
6.475,0.0,30.22222222222222,0,6,2018,8,25
5.65,0.0,30.22222222222222,0,6,2018,9,25
5.016666667,0.0,30.22222222222222,0,6,2018,10,30
4.916666667,0.0,30.22222222222222,0,6,2018,11,35
4.725,0.0,30.22222222222222,0,6,2018,12,35
4.483333333,0.0,30.22222222222222,0,6,2018,13,35
4.466666667,0.0,30.22222222222222,0,6,2018,14,40
4.666666667,0.0,30.22222222222222,0,6,2018,15,40
5.175,0.0,30.22222222222222,0,6,2018,16,40
6.075,0.0,30.22222222222222,0,6,2018,17,40
6.391666667,0.0,30.22222222222222,0,6,2018,18,40
5.591666667,0.0,30.22222222222222,0,6,2018,19,40
4.641666667,0.0,30.22222222222222,0,6,2018,20,40
3.925,0.0,30.22222222222222,0,6,2018,21,40
2.4,0.0,30.22222222222222,0,6,2018,22,40
1.616666667,0.0,30.22222222222222,0,6,2018,23,45
1.491666667,0.0,30.77777777777778,1,6,2018,0,45
1.458333333,0.0,30.77777777777778,1,6,2018,2,0
1.225,0.0,30.77777777777778,1,6,2018,3,0
1.125,0.0,30.77777777777778,1,6,2018,4,0
1.366666667,0.0,30.77777777777778,1,6,2018,5,0
2.2,0.0,30.77777777777778,1,6,2018,6,0
4.05,0.0,30.77777777777778,1,6,2018,7,5
6.341666667,0.0,30.77777777777778,1,6,2018,8,5
6.05,0.0,30.77777777777778,1,6,2018,9,5
5.275,0.0,30.77777777777778,1,6,2018,10,5
5.15,0.0,30.77777777777778,1,6,2018,11,5
5.041666667,0.0,30.77777777777778,1,6,2018,12,10
4.716666667,0.0,30.77777777777778,1,6,2018,13,15
4.666666667,0.0,30.77777777777778,1,6,2018,14,20
4.783333333,0.0,30.77777777777778,1,6,2018,15,20
5.016666667,0.0,30.77777777777778,1,6,2018,16,25
5.808333333,0.0,30.77777777777778,1,6,2018,17,25
6.45,0.0,30.77777777777778,1,6,2018,18,25
5.95,0.0,30.77777777777778,1,6,2018,19,30
5.233333333,0.0,30.77777777777778,1,6,2018,20,30
4.241666667,0.0,30.77777777777778,1,6,2018,21,35
2.85,0.0,30.77777777777778,1,6,2018,22,35
1.616666667,0.0,30.77777777777778,1,6,2018,23,35
1.766666667,0.050800000000000005,30.61111111111111,2,6,2018,0,35
1.525,0.050800000000000005,30.61111111111111,2,6,2018,1,35
1.9,0.050800000000000005,30.61111111111111,2,6,2018,2,35
1.658333333,0.050800000000000005,30.61111111111111,2,6,2018,3,45
1.725,0.050800000000000005,30.61111111111111,2,6,2018,4,50
2.0,0.050800000000000005,30.61111111111111,2,6,2018,5,55
3.858333333,0.050800000000000005,30.61111111111111,2,6,2018,6,55
6.183333333,0.050800000000000005,30.61111111111111,2,6,2018,8,0
5.966666667,0.050800000000000005,30.61111111111111,2,6,2018,9,0
5.366666667,0.050800000000000005,30.61111111111111,2,6,2018,10,5
5.216666667,0.050800000000000005,30.61111111111111,2,6,2018,11,5
4.883333333,0.050800000000000005,30.61111111111111,2,6,2018,12,5
4.8,0.050800000000000005,30.61111111111111,2,6,2018,13,10
4.5,0.050800000000000005,30.61111111111111,2,6,2018,14,10
4.95,0.050800000000000005,30.61111111111111,2,6,2018,15,10
5.183333333,0.050800000000000005,30.61111111111111,2,6,2018,16,10
5.616666667,0.050800000000000005,30.61111111111111,2,6,2018,17,10
6.833333333,0.050800000000000005,30.61111111111111,2,6,2018,18,10
6.425,0.050800000000000005,30.61111111111111,2,6,2018,19,10
5.433333333,0.050800000000000005,30.61111111111111,2,6,2018,20,15
4.308333333,0.050800000000000005,30.61111111111111,2,6,2018,21,20
3.133333333,0.050800000000000005,30.61111111111111,2,6,2018,22,25
1.5,0.050800000000000005,30.61111111111111,2,6,2018,23,25
1.316666667,0.0762,30.555555555555557,3,6,2018,0,25
1.308333333,0.0762,30.555555555555557,3,6,2018,1,30
1.458333333,0.0762,30.555555555555557,3,6,2018,2,30
1.158333333,0.0762,30.555555555555557,3,6,2018,3,35
1.266666667,0.0762,30.555555555555557,3,6,2018,4,40
1.758333333,0.0762,30.555555555555557,3,6,2018,5,45
3.175,0.0762,30.555555555555557,3,6,2018,6,45
5.925,0.0762,30.555555555555557,3,6,2018,7,45
6.091666667,0.0762,30.555555555555557,3,6,2018,8,45
5.183333333,0.0762,30.555555555555557,3,6,2018,9,50
5.041666667,0.0762,30.555555555555557,3,6,2018,10,50
4.933333333,0.0762,30.555555555555557,3,6,2018,11,50
4.858333333,0.0762,30.555555555555557,3,6,2018,12,50
4.441666667,0.0762,30.555555555555557,3,6,2018,13,55
4.808333333,0.0762,30.555555555555557,3,6,2018,16,50
6.241666667,0.0762,30.555555555555557,3,6,2018,17,55
6.191666667,0.0762,30.555555555555557,3,6,2018,19,0
5.341666667,0.0762,30.555555555555557,3,6,2018,20,0
4.866666667,0.0762,30.555555555555557,3,6,2018,21,0
4.058333333,0.0762,30.555555555555557,3,6,2018,22,0
1.816666667,0.0762,30.555555555555557,3,6,2018,23,5
1.641666667,0.254,29.055555555555557,4,6,2018,0,5
1.491666667,0.254,29.055555555555557,4,6,2018,1,10
1.508333333,0.254,29.055555555555557,4,6,2018,2,15
1.591666667,0.254,29.055555555555557,4,6,2018,3,15
1.183333333,0.254,29.055555555555557,4,6,2018,4,20
1.5,0.254,29.055555555555557,4,6,2018,5,25
2.575,0.254,29.055555555555557,4,6,2018,6,30
5.291666667,0.254,29.055555555555557,4,6,2018,7,30
6.316666667,0.254,29.055555555555557,4,6,2018,8,30
5.366666667,0.254,29.055555555555557,4,6,2018,9,30
5.15,0.254,29.055555555555557,4,6,2018,10,30
5.2,0.254,29.055555555555557,4,6,2018,11,30
5.091666667,0.254,29.055555555555557,4,6,2018,12,30
4.966666667,0.254,29.055555555555557,4,6,2018,13,30
5.083333333,0.254,29.055555555555557,4,6,2018,14,30
5.275,0.254,29.055555555555557,4,6,2018,15,40
6.825,0.254,29.055555555555557,4,6,2018,16,45
7.733333333,0.254,29.055555555555557,4,6,2018,17,45
7.858333333,0.254,29.055555555555557,4,6,2018,18,45
7.225,0.254,29.055555555555557,4,6,2018,19,45
6.116666667,0.254,29.055555555555557,4,6,2018,20,45
4.991666667,0.254,29.055555555555557,4,6,2018,21,50
2.891666667,0.254,29.055555555555557,4,6,2018,22,55
1.6,0.254,29.055555555555557,4,6,2018,23,55
1.366666667,0.050800000000000005,29.944444444444443,5,6,2018,0,55
1.266666667,0.050800000000000005,29.944444444444443,5,6,2018,2,0
1.225,0.050800000000000005,29.944444444444443,5,6,2018,3,5
1.241666667,0.050800000000000005,29.944444444444443,5,6,2018,4,5
1.183333333,0.050800000000000005,29.944444444444443,5,6,2018,5,10
1.808333333,0.050800000000000005,29.944444444444443,5,6,2018,6,10
2.075,0.050800000000000005,29.944444444444443,5,6,2018,7,10
3.1,0.050800000000000005,29.944444444444443,5,6,2018,8,15
4.025,0.050800000000000005,29.944444444444443,5,6,2018,9,15
4.858333333,0.050800000000000005,29.944444444444443,5,6,2018,10,20
5.158333333,0.050800000000000005,29.944444444444443,5,6,2018,11,20
5.583333333,0.050800000000000005,29.944444444444443,5,6,2018,12,20
5.725,0.050800000000000005,29.944444444444443,5,6,2018,13,20
5.416666667,0.050800000000000005,29.944444444444443,5,6,2018,14,20
5.558333333,0.050800000000000005,29.944444444444443,5,6,2018,15,20
5.2,0.050800000000000005,29.944444444444443,5,6,2018,16,20
5.508333333,0.050800000000000005,29.944444444444443,5,6,2018,17,20
5.75,0.050800000000000005,29.944444444444443,5,6,2018,18,25
4.783333333,0.050800000000000005,29.944444444444443,5,6,2018,19,25
4.183333333,0.050800000000000005,29.944444444444443,5,6,2018,20,25
3.7,0.050800000000000005,29.944444444444443,5,6,2018,21,25
2.866666667,0.050800000000000005,29.944444444444443,5,6,2018,22,25
1.5,0.050800000000000005,29.944444444444443,5,6,2018,23,25
1.275,0.0,29.88888888888889,6,6,2018,0,25
1.041666667,0.0,29.88888888888889,6,6,2018,1,25
1.025,0.0,29.88888888888889,6,6,2018,2,30
0.875,0.0,29.88888888888889,6,6,2018,3,30
0.941666667,0.0,29.88888888888889,6,6,2018,4,30
1.241666667,0.0,29.88888888888889,6,6,2018,5,35
1.533333333,0.0,29.88888888888889,6,6,2018,6,35
1.908333333,0.0,29.88888888888889,6,6,2018,7,35
2.491666667,0.0,29.88888888888889,6,6,2018,8,45
3.2,0.0,29.88888888888889,6,6,2018,9,45
3.85,0.0,29.88888888888889,6,6,2018,10,45
4.183333333,0.0,29.88888888888889,6,6,2018,11,45
4.5,0.0,29.88888888888889,6,6,2018,12,45
4.675,0.0,29.88888888888889,6,6,2018,13,50
4.475,0.0,29.88888888888889,6,6,2018,14,50
4.283333333,0.0,29.88888888888889,6,6,2018,15,55
4.45,0.0,29.88888888888889,6,6,2018,17,0
4.616666667,0.0,29.88888888888889,6,6,2018,18,0
4.583333333,0.0,29.88888888888889,6,6,2018,19,0
4.416666667,0.0,29.88888888888889,6,6,2018,20,0
3.966666667,0.0,29.88888888888889,6,6,2018,21,0
3.4,0.0,29.88888888888889,6,6,2018,22,5
1.4,0.0,29.88888888888889,6,6,2018,23,10
1.116666667,0.0762,29.944444444444443,0,6,2018,0,15
1.316666667,0.0762,29.944444444444443,0,6,2018,1,25
1.341666667,0.0762,29.944444444444443,0,6,2018,2,35
1.425,0.0762,29.944444444444443,0,6,2018,3,35
1.233333333,0.0762,29.944444444444443,0,6,2018,4,35
1.491666667,0.0762,29.944444444444443,0,6,2018,5,40
3.275,0.0762,29.944444444444443,0,6,2018,6,45
6.2,0.0762,29.944444444444443,0,6,2018,7,50
6.141666667,0.0762,29.944444444444443,0,6,2018,8,55
5.183333333,0.0762,29.944444444444443,0,6,2018,10,0
4.941666667,0.0762,29.944444444444443,0,6,2018,11,0
4.9,0.0762,29.944444444444443,0,6,2018,12,5
4.583333333,0.0762,29.944444444444443,0,6,2018,13,5
4.433333333,0.0762,29.944444444444443,0,6,2018,14,10
4.525,0.0762,29.944444444444443,0,6,2018,15,10
4.708333333,0.0762,29.944444444444443,0,6,2018,16,10
5.116666667,0.0762,29.944444444444443,0,6,2018,17,15
6.508333333,0.0762,29.944444444444443,0,6,2018,18,20
7.016666667,0.0762,29.944444444444443,0,6,2018,19,20
5.95,0.0762,29.944444444444443,0,6,2018,20,20
4.766666667,0.0762,29.944444444444443,0,6,2018,21,20
3.05,0.0762,29.944444444444443,0,6,2018,22,25
1.616666667,0.0762,29.944444444444443,0,6,2018,23,25
1.391666667,0.0,30.666666666666668,1,6,2018,0,25
1.641666667,0.0,30.666666666666668,1,6,2018,1,25
1.55,0.0,30.666666666666668,1,6,2018,2,25
1.116666667,0.0,30.666666666666668,1,6,2018,3,25
1.283333333,0.0,30.666666666666668,1,6,2018,4,25
1.3,0.0,30.666666666666668,1,6,2018,5,30
2.708333333,0.0,30.666666666666668,1,6,2018,6,30
5.208333333,0.0,30.666666666666668,1,6,2018,7,30
6.266666667,0.0,30.666666666666668,1,6,2018,8,35
5.741666667,0.0,30.666666666666668,1,6,2018,9,40
5.558333333,0.0,30.666666666666668,1,6,2018,10,40
5.3,0.0,30.666666666666668,1,6,2018,11,40
5.308333333,0.0,30.666666666666668,1,6,2018,12,45
4.891666667,0.0,30.666666666666668,1,6,2018,13,50
5.175,0.0,30.666666666666668,1,6,2018,15,0
5.05,0.0,30.666666666666668,1,6,2018,16,5
5.433333333,0.0,30.666666666666668,1,6,2018,17,5
6.191666667,0.0,30.666666666666668,1,6,2018,18,10
5.975,0.0,30.666666666666668,1,6,2018,19,10
5.15,0.0,30.666666666666668,1,6,2018,20,15
4.316666667,0.0,30.666666666666668,1,6,2018,21,15
3.158333333,0.0,30.666666666666668,1,6,2018,22,15
1.533333333,0.0,30.666666666666668,1,6,2018,23,15
1.45,0.0,30.38888888888889,2,6,2018,0,20
1.266666667,0.0,30.38888888888889,2,6,2018,1,20
1.35,0.0,30.38888888888889,2,6,2018,2,30
