traffic,precip,temp,first_week,last_wk,mon,tue,wed,thu,fri,Sat,sun,jan,feb,mar,apr,may,june,july,aug,sep,oct,nov,dec
5.575,0.7365999999999999,28.388888888888886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.816666667,0.7365999999999999,28.388888888888886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.083333333,0.7365999999999999,28.388888888888886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.316666667,0.7365999999999999,28.388888888888886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.7,0.7365999999999999,28.388888888888886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.616666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.791666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.733333333,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.775,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.241666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.025,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.366666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.391666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.291666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.275,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.15,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.975,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.875,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.633333333,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.716666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.958333333,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.541666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.566666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.866666667,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.225,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.375,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.158333333,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.508333333,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.375,0.48260000000000003,28.166666666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.275,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.2,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.758333333,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.633333333,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.616666667,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.258333333,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.5,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.533333333,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.491666667,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.583333333,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.383333333,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.066666667,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.025,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.025,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.641666667,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.6,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.9,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.75,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.083333333,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.316666667,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.641666667,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.591666667,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.5,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.1,0.1778,27.722222222222225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.183333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.45,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.983333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.541666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.533333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.191666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.166666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.425,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.141666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.35,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.125,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.091666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.008333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.941666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.958333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.116666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.591666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.558333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.808333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.258333333,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.4,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.225,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.241666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.066666667,0.050800000000000005,28.277777777777782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.058333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.933333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.85,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.591666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.508333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.008333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.166666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.508333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.2,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.566666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.366666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.258333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.175,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.95,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.133333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.291666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.133333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.841666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.808333333,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.066666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.891666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.475,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.491666667,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.675,0.025400000000000002,27.88888888888889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.333333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.416666667,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.641666667,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.483333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.441666667,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.083333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.141666667,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.683333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.65,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.7,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.35,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.175,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.333333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.366666667,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.541666667,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.016666667,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.55,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.475,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.708333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.008333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.05,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.033333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.85,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.983333333,1.1938,28.61111111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.65,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.666666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.633333333,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.275,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.308333333,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.283333333,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.25,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.266666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.058333333,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.716666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.991666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.141666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.258333333,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.025,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.991666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.016666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.533333333,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.9,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.05,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.55,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.541666667,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.983333333,0.025400000000000002,29.555555555555557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.766666667,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.591666667,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.458333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.108333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.025,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.908333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.166666667,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.566666667,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.183333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.925,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.45,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.741666667,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.008333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.125,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.075,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.025,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.383333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.425,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.15,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.333333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.633333333,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.816666667,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.1,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.4,0.0,29.055555555555557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.366666667,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.533333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.65,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.35,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.95,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.325,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.325,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.441666667,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.241666667,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.033333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.933333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.85,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.933333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.708333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.133333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.766666667,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.908333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.108333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.975,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.766666667,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.308333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.958333333,0.0,29.666666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.575,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.483333333,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.391666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.533333333,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.266666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.066666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.033333333,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.433333333,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.175,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.633333333,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.35,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.308333333,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.041666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.775,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.991666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.275,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.925,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.433333333,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.725,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.941666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.6,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.175,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.341666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.516666667,0.6096,28.444444444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.35,0.127,28.72222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.758333333,0.127,28.72222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.875,0.127,28.72222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.316666667,0.127,28.72222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
